,Headline,url,text_responses
349,Lawyers call US gun charges for Mexican man 'vindictive',anonymous-source/all_shooting_images_newest/10207.jpg,"[{'emotion': 'Sadness', 'intensity': '3', 'reason': ""don't quite understand the headline.""}, {'emotion': 'Sadness', 'intensity': '2', 'reason': 'this is a saddening situation that a gun related conviction is vindictive'}, {'emotion': 'Disgust', 'intensity': '4', 'reason': 'the way this headline is worded makes me feel weird and like they are focusing on the fact that this man is Mexican'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'All the bad news about gun violence makes me feel bad, and all the policies or news that stop gun violence make me happy'}, {'emotion': 'Sadness', 'intensity': '2', 'reason': 'Anything in America can be about race.'}, {'emotion': 'Anger', 'intensity': '1', 'reason': 'it minimizes the severity of the gun charges'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'There might be more vindictive gun shooters out there.'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': ""they are profiling, but I also don't know the context""}, {'emotion': 'Disgust', 'intensity': '3', 'reason': 'tough headline'}, {'emotion': 'Amusement', 'intensity': '1', 'reason': 'i would like to read the full story on why this man would be called vindictive.'}]"
350,Kendall residents concerned over proposed changes that would relax rules for outdoor shooting ranges,anonymous-source/all_shooting_images_newest/90259.jpg,"[{'emotion': 'Fear', 'intensity': '3', 'reason': 'I feel this could lead to some more violence and ""accidents"" to occur'}, {'emotion': 'Fear', 'intensity': '4', 'reason': 'something is bound to happen if this occurs'}, {'emotion': 'Fear', 'intensity': '4', 'reason': 'Outdoor shooting ranges could hurt many people'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'All the bad news about gun violence makes me feel bad, and all the policies or news that stop gun violence make me happy'}, {'emotion': 'Fear', 'intensity': '2', 'reason': 'relaxing rules for outdoor shooting ranges means more freedom for guns'}, {'emotion': 'Fear', 'intensity': '3', 'reason': 'relaxed rules opens up opportunities for accidents to occur'}, {'emotion': 'Fear', 'intensity': '3', 'reason': 'more shooting range makes me fear, what if someone got shot because of this'}, {'emotion': 'Fear', 'intensity': '3', 'reason': ""they shouldn't relax the rules.""}, {'emotion': 'Contentment', 'intensity': '3', 'reason': 'dont feel much with this one'}, {'emotion': 'Fear', 'intensity': '1', 'reason': 'with relaxed rules, it seems like there would be less gun safety.'}]"
353,Nashville mayor demands stricter gun control after Waffle House shooting,anonymous-source/all_shooting_images_newest/10122.jpg,"[{'emotion': 'Contentment', 'intensity': '4', 'reason': ""it's good to see more strict gun control coming into place""}, {'emotion': 'Excitement', 'intensity': '4', 'reason': 'change is happening but it took this to make change'}, {'emotion': 'Contentment', 'intensity': '4', 'reason': 'stricter gun control laws are better'}, {'emotion': 'Contentment', 'intensity': '3', 'reason': 'All the bad news about gun violence makes me feel bad, and all the policies or news that stop gun violence make me happy'}, {'emotion': 'Contentment', 'intensity': '4', 'reason': ""That's what a mayor is supposed to do after a shooting takes place?""}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'it feels like there is no space that is not susceptible to gun violence, considering shootings occur in all different places '}, {'emotion': 'Amusement', 'intensity': '5', 'reason': 'stricter gun control means less possibility of gun shooting.'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': ""gun control isn't the answer""}, {'emotion': 'Contentment', 'intensity': '3', 'reason': 'its a good idea'}, {'emotion': 'Contentment', 'intensity': '5', 'reason': 'there is action being taken over stricter gun control.'}]"
357,Poll: most US teens are worried that a shooting could happen at their school,anonymous-source/all_shooting_images_newest/10820.jpg,"[{'emotion': 'Sadness', 'intensity': '5', 'reason': 'children should not have to be scared just going to school or even leaving their house. '}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'this shouldnt be true'}, {'emotion': 'Sadness', 'intensity': '5', 'reason': 'As a teenager, it is so sad that kids this young have to be worried about that'}, {'emotion': 'Amusement', 'intensity': '3', 'reason': 'All the bad news about gun violence makes me feel bad, and all the policies or news that stop gun violence make me happy'}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'No student should worry about being shot in the classroom'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'school is supposed be a safe space, and this fear is detrimental to learning'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'I feel the same way.'}, {'emotion': 'Fear', 'intensity': '5', 'reason': ""this is a fear I've had before too and you shouldn't have to be fearful of that when you are going to school to learn.""}, {'emotion': 'Anger', 'intensity': '3', 'reason': 'It is sad that kids have to feel that way'}, {'emotion': 'Sadness', 'intensity': '5', 'reason': 'as a student, you should have to worry about school shootings.'}]"
359,"Man allegedly threatened to shoot up polling place, said he was promised a gun to vote straight party",anonymous-source/all_shooting_images_newest/110411.jpg,"[{'emotion': 'Fear', 'intensity': '5', 'reason': 'threats are not funny'}, {'emotion': 'Fear', 'intensity': '2', 'reason': 'I personally do not support private guns, so I feel very scared of such news.'}, {'emotion': 'Disgust', 'intensity': '5', 'reason': 'This is dumb news'}, {'emotion': 'Disgust', 'intensity': '4', 'reason': 'this is an extreme violation of pluralism and our democracy.'}, {'emotion': 'Disgust', 'intensity': '3', 'reason': 'terrible news '}, {'emotion': 'Disgust', 'intensity': '3', 'reason': 'terrible news '}, {'emotion': 'Anger', 'intensity': '4', 'reason': ""that is one of the most false and ignorant statements I've ever heard.""}, {'emotion': 'Anger', 'intensity': '4', 'reason': 'threats about gun violence make me angry'}, {'emotion': 'Fear', 'intensity': '5', 'reason': 'Such radical remarks are frightening.'}, {'emotion': 'Anger', 'intensity': '4', 'reason': 'people will do unspeakable acts for no reason'}]"
362,"Pelosi meets with Parkland students and parents, says gun control would be atop Dems  agenda",anonymous-source/all_shooting_images_newest/100214.jpg,"[{'emotion': 'Contentment', 'intensity': '1', 'reason': ""that's politician's job to protect citizens, why should we celebrate when that's what they should do""}, {'emotion': 'Contentment', 'intensity': '4', 'reason': 'I personally do not support private guns.'}, {'emotion': 'Awe', 'intensity': '3', 'reason': 'Was it though?'}, {'emotion': 'Sadness', 'intensity': '4', 'reason': ""even though this was said, it didn't really happen in practice, as this was years ago.""}, {'emotion': 'Contentment', 'intensity': '3', 'reason': 'good comfort. then show how you are committed '}, {'emotion': 'Contentment', 'intensity': '3', 'reason': 'good comfort. then show how you are committed '}, {'emotion': 'Anger', 'intensity': '3', 'reason': ""I don't like the NRA.""}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'its sad that its up to kids who survived a mass shooting event to approach our government about these issues'}, {'emotion': 'Contentment', 'intensity': '3', 'reason': 'Society needs gun control'}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'the fact that it took such a horrible event to get this atop agendas'}]"
365,"Guns found at 2 schools, threats reported at 3 schools near Santa Fe High School on 1st day back after mass shooting",anonymous-source/all_shooting_images_newest/10157.jpg,"[{'emotion': 'Fear', 'intensity': '5', 'reason': ""I'm very afraid at how rampant it is and how there could be a cult or group planning it""}, {'emotion': 'Anger', 'intensity': '3', 'reason': 'Gun violence is a bad thing.'}, {'emotion': 'Fear', 'intensity': '3', 'reason': 'Did they store the guns there?'}, {'emotion': 'Fear', 'intensity': '4', 'reason': 'it terrifies me that guns are so often found at schools.'}, {'emotion': 'Fear', 'intensity': '4', 'reason': 'Those eye-catching numbers show great threat. '}, {'emotion': 'Fear', 'intensity': '4', 'reason': 'Those eye-catching numbers show great threat. '}, {'emotion': 'Sadness', 'intensity': '4', 'reason': ""I don't know that much information about gun-related issues and minorities, but I know that gun control is a major issue all over the place.""}, {'emotion': 'Sadness', 'intensity': '5', 'reason': 'its sad that gun violence is such a pervasive issue in our society, and that its so common in schools'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'It was an avoidable tragedy'}, {'emotion': 'Anger', 'intensity': '4', 'reason': 'this isnt even that surprising to me anymore'}]"
369,November 13 12:27 PM Man gets prison for shooting at black teen asking for directions,anonymous-source/all_shooting_images_newest/110427.jpg,"[{'emotion': 'Sadness', 'intensity': '5', 'reason': 'I feel so sad for this to happen to an innocent person'}, {'emotion': 'Anger', 'intensity': '5', 'reason': 'Gun violence should be banned.'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': ""Why'd he do that""}, {'emotion': 'Anger', 'intensity': '4', 'reason': ""it's so scary that these type of shootings happen all the time. But at least he was sentenced.""}, {'emotion': 'Anger', 'intensity': '5', 'reason': 'If it was true, the murder is so ridiculous '}, {'emotion': 'Anger', 'intensity': '5', 'reason': 'If it was true, the murder is so ridiculous '}, {'emotion': 'Disgust', 'intensity': '5', 'reason': ""I don't understand how some people can be so filled with hate and be so sick in the head.""}, {'emotion': 'Sadness', 'intensity': '5', 'reason': 'its so sad that a young person is killed because of systemic racism and gun access '}, {'emotion': 'Anger', 'intensity': '3', 'reason': 'A tragedy that could have been prevented.'}, {'emotion': 'Disgust', 'intensity': '4', 'reason': 'how could someone do something so horrible to someone so innocent'}]"
374,Jacksonville Witness: Gamer Gunman  Stared Blankly  After Loss,anonymous-source/all_shooting_images_newest/42.jpg,"[{'emotion': 'Fear', 'intensity': '4', 'reason': 'the gunman seems like a psychopath and im afraid of the mental issues people like this face since it can have real consequences in harming others'}, {'emotion': 'Sadness', 'intensity': '1', 'reason': 'Not interested.'}, {'emotion': 'Awe', 'intensity': '3', 'reason': 'That was sarcasm. Just touch grass, COD isnt making kids shoot up schools.'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': ""although I don't really know about this story, it scares me to hear this.""}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'touching picture '}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'touching picture '}, {'emotion': 'Sadness', 'intensity': '4', 'reason': ""I don't think it will work because it is extremely hard to change the mind of someone who believes something is their given right.""}, {'emotion': 'Disgust', 'intensity': '5', 'reason': 'I place a lot of blame for the uptick in mass shootings on video games desensitizing youth, this confirms that fear'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'This tragedy could have been prevented.'}, {'emotion': 'Fear', 'intensity': '2', 'reason': 'the fact that that is how someone reacts is scary'}]"
380,"More than a year after 9-year-old girl fatally shot during gun safety lesson, her father's case continues",anonymous-source/all_shooting_images_newest/90348.jpg,"[{'emotion': 'Sadness', 'intensity': '3', 'reason': 'It is a sad story that the gun control still need to be improved'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'It is a sad story that the gun control still need to be improved'}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'She was so young '}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'it is saddening to hear about a life lost so young to an accident '}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'That is horrible for a family'}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'the fact that a 9 year old was even exposed to a gun is awful'}, {'emotion': 'Disgust', 'intensity': '3', 'reason': ""why would you ever teach gun safety to a 9-year-old. They're NINE there is no reason for them to ever be around a gun let alone use one""}, {'emotion': 'Sadness', 'intensity': '4', 'reason': ""It will aggravate people's anxiety about the proliferation of guns.""}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'because she was shot from a gun safety lesson and makes me wonder if guns can actually protect us. '}, {'emotion': 'Disgust', 'intensity': '4', 'reason': 'I think it is extremely irresponsible to expose young children to guns. '}]"
